NRIC,age,gender,job_industry,income
S4830161P,72,female,arts_entertainment_recreation,3422
S4832622K,72,female,heal_social_services,3803
S4832687C,72,female,wholesale_retail_trade,3675
S4833927K,72,female,information_communications,5070
S4834190B,72,female,real_estate_services,4212
S4836661I,72,female,construction,3803
S4836835K,72,female,public_administration_education,5485
S4839469K,72,male,arts_entertainment_recreation,3955
S4839743D,72,female,professional_services,5070
S4840010E,72,male,accommodation_food_services,2560
S4840185N,72,male,real_estate_services,4706
S4840223R,72,female,wholesale_retail_trade,3675
S4841536Z,72,male,public_administration_education,6581
S4844277X,72,female,transportation_storage,3803
S4846002W,72,male,transportation_storage,3000
S4846099X,72,female,financial_insurance_services,6093
S4846830K,72,female,manufacturing,3900
S4847540V,72,female,transportation_storage,3803
S4847856V,72,female,administrative_support_services,2583
S4848225F,72,female,professional_services,5070
S4848736M,72,female,administrative_support_services,2583
S4849789G,72,male,financial_insurance_services,7583
S4850502A,72,male,arts_entertainment_recreation,3955
S4851033K,72,male,transportation_storage,3000
S4853040C,72,female,others,4377
S4853329G,72,female,administrative_support_services,2583
S4853981C,72,female,transportation_storage,3803
S4854552R,72,male,public_administration_education,6581
S4856365X,72,female,administrative_support_services,2583
S4857553M,72,male,others,4332
S4857682F,72,male,real_estate_services,4706
S4858078W,72,male,real_estate_services,4706
S4859751A,72,male,real_estate_services,4706
S4860308Z,72,female,public_administration_education,5485
S4860751B,72,female,others,4377
S4862011Z,72,male,heal_social_services,6143
S4864006Z,72,male,manufacturing,5070
S4866580E,72,female,public_administration_education,5485
S4866938T,72,male,professional_services,6110
S4871149O,72,female,administrative_support_services,2583
S4872916L,72,female,manufacturing,3900
S4874737B,72,female,heal_social_services,3803
S4875993C,72,female,transportation_storage,3803
S4876036A,72,male,manufacturing,5070
S4877029X,72,female,others,4377
S4877576V,72,female,manufacturing,3900
S4878326V,72,male,arts_entertainment_recreation,3955
S4879715W,72,female,wholesale_retail_trade,3675
S4879726B,72,male,accommodation_food_services,2560
S4879998R,72,female,wholesale_retail_trade,3675
S4880690I,72,male,others,4332
S4883737U,72,male,transportation_storage,3000
S4883844T,72,male,heal_social_services,6143
S4884830N,72,female,wholesale_retail_trade,3675
S4887934B,72,male,information_communications,6435
S4891176Y,72,male,accommodation_food_services,2560
S4894527W,72,female,manufacturing,3900
S4894563C,72,male,transportation_storage,3000
S4898158K,72,female,accommodation_food_services,2008
S4899347D,72,male,administrative_support_services,2535
S4899355F,72,female,wholesale_retail_trade,3675
S4901216W,71,male,accommodation_food_services,2560
S4902189J,71,female,construction,3803
S4902336M,71,male,accommodation_food_services,2560
S4905128K,71,female,heal_social_services,3803
S4909784M,71,female,heal_social_services,3803
S4910086F,71,male,public_administration_education,6581
S4910801I,71,male,real_estate_services,4706
S4911422A,71,female,accommodation_food_services,2008
S4911996O,71,female,professional_services,5070
S4914340G,71,male,accommodation_food_services,2560
S4916611L,71,male,manufacturing,5070
S4917334W,71,male,wholesale_retail_trade,4505
S4920897R,71,male,arts_entertainment_recreation,3955
S4923561K,71,female,real_estate_services,4212
S4923848B,71,male,financial_insurance_services,7583
S4925796I,71,female,heal_social_services,3803
S4927174X,71,female,real_estate_services,4212
S4929059D,71,male,real_estate_services,4706
S4929128S,71,male,accommodation_food_services,2560
S4930255E,71,female,manufacturing,3900
S4932858G,71,female,information_communications,5070
S4933214O,71,male,administrative_support_services,2535
S4934424J,71,female,arts_entertainment_recreation,3422
S4935929I,71,male,others,4332
S4937309G,71,male,manufacturing,5070
S4938016T,71,female,transportation_storage,3803
S4938318F,71,female,construction,3803
S4939016K,71,female,heal_social_services,3803
S4940117X,71,female,wholesale_retail_trade,3675
S4941670Q,71,female,construction,3803
S4942033C,71,female,real_estate_services,4212
S4942368N,71,female,construction,3803
S4944852A,71,male,wholesale_retail_trade,4505
S4945283Q,71,male,construction,4241
S4946473O,71,female,administrative_support_services,2583
S4947596L,71,male,construction,4241
S4950676A,71,male,information_communications,6435
S4951401O,71,male,real_estate_services,4706
S4952644G,71,female,transportation_storage,3803
S4953819P,71,female,transportation_storage,3803
S4955997Y,71,male,others,4332
S4956579G,71,male,public_administration_education,6581
S4958236S,71,female,administrative_support_services,2583
S4960073F,71,male,construction,4241
S4960097F,71,female,heal_social_services,3803
S4960180V,71,female,heal_social_services,3803
S4961953H,71,female,public_administration_education,5485
S4964349H,71,male,construction,4241
S4965751L,71,female,heal_social_services,3803
S4965963S,71,male,transportation_storage,3000
S4966480O,71,male,information_communications,6435
S4968171X,71,male,real_estate_services,4706
S4968224C,71,male,real_estate_services,4706
S4968322W,71,female,professional_services,5070
S4971601N,71,female,heal_social_services,3803
S4972569Y,71,male,arts_entertainment_recreation,3955
S4973937K,71,female,wholesale_retail_trade,3675
S4975007B,71,female,real_estate_services,4212
S4975007C,71,female,construction,3803
S4976129W,71,female,public_administration_education,5485
S4976670O,71,male,financial_insurance_services,7583
S4976826P,71,female,construction,3803
S4977050Z,71,female,others,4377
S4979396A,71,male,manufacturing,5070
S4979473O,71,female,information_communications,5070
S4980301H,71,male,heal_social_services,6143
S4980844R,71,female,real_estate_services,4212
S4981242U,71,male,manufacturing,5070
S4981286T,71,male,wholesale_retail_trade,4505
S4986135R,71,female,heal_social_services,3803
S4986563Y,71,male,heal_social_services,6143
S4986945E,71,female,real_estate_services,4212
S4988757U,71,female,others,4377
S4989061Q,71,female,professional_services,5070
S4990727O,71,male,administrative_support_services,2535
S4995242W,71,female,financial_insurance_services,6093
S4996418M,71,female,real_estate_services,4212
S4997969O,71,female,heal_social_services,3803
S4998486D,71,male,construction,4241
S4999007T,71,male,professional_services,6110
S4999603L,71,female,administrative_support_services,2583
S5000670V,70,female,financial_insurance_services,6093
S5003595Z,70,male,arts_entertainment_recreation,3955
S5005629Y,70,female,administrative_support_services,2583
S5006814B,70,male,professional_services,6110
S5007241F,70,female,heal_social_services,3803
S5007656K,70,female,accommodation_food_services,2008
S5007740L,70,female,financial_insurance_services,6093
S5007923G,70,male,real_estate_services,4706
S5007955U,70,male,accommodation_food_services,2560
S5008095E,70,male,others,4332
S5008452G,70,female,arts_entertainment_recreation,3422
S5010085U,70,male,information_communications,6435
S5010319Q,70,male,wholesale_retail_trade,4505
S5010975Q,70,female,public_administration_education,5485
S5011961Z,70,female,construction,3803
S5011967M,70,female,construction,3803
S5013225C,70,male,financial_insurance_services,7583
S5014287E,70,female,manufacturing,3900
S5015663W,70,female,information_communications,5070
S5017025T,70,female,information_communications,5070
S5019224G,70,male,arts_entertainment_recreation,3955
S5023531O,70,female,public_administration_education,5485
S5023605R,70,male,professional_services,6110
S5024220A,70,male,real_estate_services,4706
S5026709R,70,male,financial_insurance_services,7583
S5027506E,70,female,information_communications,5070
S5030026Q,70,female,arts_entertainment_recreation,3422
S5031655M,70,female,information_communications,5070
S5032578K,70,male,construction,4241
S5033482X,70,male,manufacturing,5070
S5036402M,70,male,others,4332
S5036868V,70,female,accommodation_food_services,2008
S5037308U,70,female,information_communications,5070
S5037419E,70,female,real_estate_services,4212
S5038140T,70,male,real_estate_services,4706
S5039304U,70,male,administrative_support_services,2535
S5041253L,70,female,manufacturing,3900
S5042435C,70,female,information_communications,5070
S5042933T,70,male,wholesale_retail_trade,4505
S5044052B,70,male,heal_social_services,6143
S5045193X,70,female,transportation_storage,3803
S5045685N,70,female,transportation_storage,3803
S5047779T,70,female,heal_social_services,3803
S5050668D,70,female,professional_services,5070
S5051055G,70,female,transportation_storage,3803
S5052830D,70,male,real_estate_services,4706
S5053389M,70,female,real_estate_services,4212
S5053394L,70,male,information_communications,6435
S5053780Z,70,female,heal_social_services,3803
S5053967U,70,male,administrative_support_services,2535
S5054059Q,70,female,arts_entertainment_recreation,3422
S5055067U,70,male,arts_entertainment_recreation,3955
S5055610T,70,female,transportation_storage,3803
S5055913K,70,female,real_estate_services,4212
S5056114J,70,male,financial_insurance_services,7583
S5057392E,70,male,administrative_support_services,2535
S5057883C,70,male,manufacturing,5070
S5059481D,70,male,wholesale_retail_trade,4505
S5061774W,70,female,construction,3803
S5065069H,70,male,accommodation_food_services,2560
S5068493E,70,female,heal_social_services,3803
S5070323M,70,female,arts_entertainment_recreation,3422
S5071839X,70,female,accommodation_food_services,2008
S5072786J,70,female,construction,3803
S5075613O,70,male,information_communications,6435
S5076754J,70,male,arts_entertainment_recreation,3955
S5076828U,70,male,construction,4241
S5076887C,70,female,manufacturing,3900
S5081124G,70,female,others,4377
S5082780S,70,male,construction,4241
S5083442Q,70,male,construction,4241
S5083840D,70,female,administrative_support_services,2583
S5084190P,70,female,arts_entertainment_recreation,3422
S5084282V,70,female,others,4377
S5086568N,70,female,administrative_support_services,2583
S5087251W,70,male,arts_entertainment_recreation,3955
S5088487Q,70,male,financial_insurance_services,7583
S5089367A,70,male,others,4332
S5090787N,70,male,heal_social_services,6143
S5090944J,70,female,financial_insurance_services,6093
S5091045I,70,male,transportation_storage,3000
S5092551H,70,female,transportation_storage,3803
S5093030D,70,female,financial_insurance_services,6093
S5093317N,70,male,manufacturing,5070
S5094446P,70,male,public_administration_education,6581
S5096125N,70,male,administrative_support_services,2535
S5096136X,70,male,wholesale_retail_trade,4505
S5096205S,70,male,accommodation_food_services,2560
S5100112N,69,male,manufacturing,5070
S5101383U,69,male,construction,4241
S5101932J,69,female,administrative_support_services,2583
S5104441T,69,male,others,4332
S5109393T,69,male,information_communications,6435
S5110807G,69,male,administrative_support_services,2535
S5110846Z,69,female,transportation_storage,3803
S5112437L,69,male,construction,4241
S5112438Y,69,female,professional_services,5070
S5114259R,69,female,heal_social_services,3803
S5115309C,69,male,professional_services,6110
S5115387H,69,female,arts_entertainment_recreation,3422
S5115740W,69,female,heal_social_services,3803
S5117850E,69,male,wholesale_retail_trade,4505
S5118692X,69,female,others,4377
S5120442L,69,female,administrative_support_services,2583
S5123654V,69,female,others,4377
S5124491I,69,male,information_communications,6435
S5124923W,69,male,administrative_support_services,2535
S5125362H,69,male,financial_insurance_services,7583
S5125839R,69,male,professional_services,6110
S5128374L,69,female,transportation_storage,3803
S5130065G,69,male,administrative_support_services,2535
S5130702X,69,male,heal_social_services,6143
S5130903A,69,female,others,4377
S5131839U,69,male,professional_services,6110
S5134099V,69,male,others,4332
S5137001S,69,female,arts_entertainment_recreation,3422
S5138302P,69,female,accommodation_food_services,2008
S5138621I,69,female,wholesale_retail_trade,3675
S5139611I,69,female,heal_social_services,3803
S5140484A,69,female,transportation_storage,3803
S5140564I,69,female,administrative_support_services,2583
